Country,CountryCode,Lat,Long,Density,Population,Date,Count,DensityGroup
Slovakia,S12,48.669,19.699,114,5459116,2020-06-21,1587,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-22,1588,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-23,1589,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-24,1607,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-25,1630,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-26,1643,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-27,1657,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-28,1664,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-29,1665,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-06-30,1667,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-07-01,1687,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-07-02,1700,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-07-03,1720,>100<=500
Slovakia,S12,48.669,19.699,114,5459116,2020-07-04,1749,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-22,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-23,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-24,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-25,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-26,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-27,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-28,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-29,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-30,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-01-31,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-01,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-02,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-03,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-04,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-05,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-06,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-07,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-08,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-09,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-10,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-11,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-12,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-13,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-14,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-15,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-16,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-17,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-18,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-19,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-20,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-21,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-22,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-23,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-24,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-25,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-26,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-27,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-28,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-02-29,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-01,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-02,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-03,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-04,0,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-05,2,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-06,7,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-07,7,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-08,16,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-09,16,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-10,31,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-11,57,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-12,89,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-13,141,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-14,181,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-15,219,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-16,253,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-17,275,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-18,275,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-19,286,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-20,341,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-21,383,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-22,414,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-23,442,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-24,480,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-25,528,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-26,562,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-27,632,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-28,684,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-29,730,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-30,756,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-03-31,802,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-01,841,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-02,897,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-03,934,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-04,977,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-05,997,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-06,1021,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-07,1059,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-08,1091,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-09,1124,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-10,1160,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-11,1188,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-12,1205,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-13,1212,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-14,1220,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-15,1248,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-16,1268,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-17,1304,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-18,1317,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-19,1330,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-20,1335,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-21,1344,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-22,1353,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-23,1366,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-24,1373,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-25,1388,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-26,1396,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-27,1402,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-28,1408,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-29,1418,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-04-30,1429,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-01,1434,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-02,1439,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-03,1439,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-04,1439,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-05,1445,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-06,1448,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-07,1449,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-08,1450,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-09,1454,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-10,1457,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-11,1460,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-12,1461,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-13,1463,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-14,1464,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-15,1465,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-16,1465,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-17,1466,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-18,1466,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-19,1467,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-20,1468,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-21,1468,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-22,1468,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-23,1468,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-24,1468,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-25,1469,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-26,1469,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-27,1471,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-28,1473,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-29,1473,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-30,1473,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-05-31,1473,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-01,1473,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-02,1475,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-03,1477,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-04,1477,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-05,1479,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-06,1484,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-07,1485,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-08,1485,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-09,1486,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-10,1488,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-11,1488,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-12,1490,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-13,1492,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-14,1495,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-15,1496,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-16,1499,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-17,1503,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-18,1511,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-19,1513,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-20,1519,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-21,1520,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-22,1521,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-23,1534,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-24,1541,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-25,1547,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-26,1558,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-27,1572,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-28,1581,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-29,1585,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-06-30,1600,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-07-01,1613,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-07-02,1634,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-07-03,1650,>100<=500
Slovenia,S13,46.1512,14.9955,103,2078881,2020-07-04,1679,>100<=500
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-22,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-23,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-24,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-25,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-26,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-27,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-28,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-29,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-30,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-01-31,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-01,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-02,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-03,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-04,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-05,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-06,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-07,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-08,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-09,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-10,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-11,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-12,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-13,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-14,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-15,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-16,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-17,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-18,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-19,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-20,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-21,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-22,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-23,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-24,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-25,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-26,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-27,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-28,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-02-29,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-01,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-02,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-03,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-04,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-05,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-06,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-07,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-08,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-09,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-10,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-11,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-12,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-13,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-14,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-15,0,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-16,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-17,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-18,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-19,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-20,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-21,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-22,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-23,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-24,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-25,1,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-26,2,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-27,3,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-28,3,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-29,3,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-30,3,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-03-31,5,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-01,5,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-02,5,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-03,7,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-04,7,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-05,7,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-06,7,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-07,8,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-08,12,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-09,12,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-10,21,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-11,21,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-12,25,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-13,60,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-14,60,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-15,80,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-16,80,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-17,116,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-18,135,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-19,164,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-20,237,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-21,286,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-22,286,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-23,328,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-24,328,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-25,390,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-26,436,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-27,480,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-28,528,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-29,582,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-04-30,601,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-01,601,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-02,671,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-03,722,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-04,756,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-05,835,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-06,873,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-07,928,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-08,928,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-09,997,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-10,1054,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-11,1089,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-12,1170,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-13,1219,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-14,1284,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-15,1284,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-16,1357,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-17,1421,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-18,1455,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-19,1502,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-20,1573,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-21,1594,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-22,1594,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-23,1594,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-24,1594,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-25,1689,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-26,1711,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-27,1731,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-28,1828,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-29,1828,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-30,1916,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-05-31,1976,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-01,2023,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-02,2089,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-03,2146,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-04,2204,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-05,2204,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-06,2289,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-07,2334,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-08,2368,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-09,2416,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-10,2452,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-11,2513,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-12,2513,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-13,2579,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-14,2618,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-15,2642,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-16,2658,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-17,2696,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-18,2719,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-19,2719,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-20,2755,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-21,2779,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-22,2812,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-23,2812,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-24,2835,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-25,2878,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-26,2878,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-27,2878,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-28,2894,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-29,2904,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-06-30,2924,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-07-01,2924,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-07-02,2944,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-07-03,2944,<=100
Somalia,S14,5.1521,46.1996,25,15798020,2020-07-04,2961,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-22,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-23,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-24,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-25,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-26,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-27,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-28,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-29,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-30,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-01-31,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-02-01,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-02-02,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-02-03,0,<=100
South Africa,S15,-30.5595,22.9375,49,59154802,2020-02-04,0,<=100
